,batch_size,model,image_size,job_type,num_img,gpu,time
1465,2,AnyCostGenerator,256,interpolation,800,NVIDIA GeForce RTX 3090,6.377416610717773
1466,2,AnyCostGenerator,256,interpolation,800,NVIDIA GeForce RTX 3090,6.382983684539795
1467,2,AnyCostGenerator,256,interpolation,800,NVIDIA GeForce RTX 3090,6.379587173461914
1468,2,AnyCostGenerator,256,interpolation,800,NVIDIA GeForce RTX 3090,6.381176233291626
1469,2,AnyCostGenerator,256,interpolation,800,NVIDIA GeForce RTX 3090,6.386706352233887
1470,2,AnyCostGenerator,256,interpolation,800,NVIDIA GeForce GTX 1080 Ti,11.937812566757202
1471,2,AnyCostGenerator,256,interpolation,800,NVIDIA GeForce GTX 1080 Ti,11.92742371559143
1472,2,AnyCostGenerator,256,interpolation,800,NVIDIA GeForce GTX 1080 Ti,11.939529657363892
1473,2,AnyCostGenerator,256,interpolation,800,NVIDIA GeForce GTX 1080 Ti,11.937674522399902
1474,2,AnyCostGenerator,256,interpolation,800,NVIDIA GeForce GTX 1080 Ti,11.952715158462524
1475,2,AnyCostGenerator,256,interpolation,800,NVIDIA GeForce GTX 1080 Ti,11.96016526222229
1476,2,AnyCostGenerator,256,interpolation,800,NVIDIA GeForce GTX 1080 Ti,11.982595920562744
1477,2,AnyCostGenerator,256,interpolation,800,NVIDIA GeForce GTX 1080 Ti,11.974602699279785
1478,2,AnyCostGenerator,256,interpolation,800,NVIDIA GeForce GTX 1080 Ti,11.971598863601685
1479,2,AnyCostGenerator,256,interpolation,800,NVIDIA GeForce GTX 1080 Ti,11.974681615829468
1480,2,AnyCostGenerator,512,random,800,NVIDIA GeForce RTX 3090,13.273037195205688
1481,2,AnyCostGenerator,512,random,800,NVIDIA GeForce RTX 3090,13.331799268722534
1482,2,AnyCostGenerator,512,random,800,NVIDIA GeForce RTX 3090,13.38115668296814
1483,2,AnyCostGenerator,512,random,800,NVIDIA GeForce RTX 3090,13.392077684402466
1484,2,AnyCostGenerator,512,random,800,NVIDIA GeForce RTX 3090,13.398130655288696
1485,2,AnyCostGenerator,512,random,800,NVIDIA GeForce RTX 3090,13.400364875793457
1486,2,AnyCostGenerator,512,random,800,NVIDIA GeForce RTX 3090,13.405508041381836
1487,2,AnyCostGenerator,512,random,800,NVIDIA GeForce RTX 3090,13.434975862503052
1488,2,AnyCostGenerator,512,random,800,NVIDIA GeForce RTX 3090,13.402329683303833
1489,2,AnyCostGenerator,512,random,800,NVIDIA GeForce RTX 3090,13.407256126403809
1490,2,AnyCostGenerator,512,random,800,NVIDIA GeForce GTX 1080 Ti,17.423706531524658
1491,2,AnyCostGenerator,512,random,800,NVIDIA GeForce GTX 1080 Ti,17.451998472213745
1492,2,AnyCostGenerator,512,random,800,NVIDIA GeForce GTX 1080 Ti,17.45911145210266
1493,2,AnyCostGenerator,512,random,800,NVIDIA GeForce GTX 1080 Ti,17.476057052612305
1494,2,AnyCostGenerator,512,random,800,NVIDIA GeForce GTX 1080 Ti,17.469438076019287
1495,2,AnyCostGenerator,512,random,800,NVIDIA GeForce GTX 1080 Ti,17.481263399124146
1496,2,AnyCostGenerator,512,random,800,NVIDIA GeForce GTX 1080 Ti,17.484363794326782
1497,2,AnyCostGenerator,512,random,800,NVIDIA GeForce GTX 1080 Ti,17.489290714263916
1498,2,AnyCostGenerator,512,random,800,NVIDIA GeForce GTX 1080 Ti,17.482653379440308
1499,2,AnyCostGenerator,512,random,800,NVIDIA GeForce GTX 1080 Ti,17.480396270751953
1500,2,AnyCostGenerator,512,interpolation,100,NVIDIA GeForce RTX 3090,1.6523845195770264
1501,2,AnyCostGenerator,512,interpolation,100,NVIDIA GeForce RTX 3090,1.6583313941955566
1502,2,AnyCostGenerator,512,interpolation,100,NVIDIA GeForce RTX 3090,1.6627001762390137
1503,2,AnyCostGenerator,512,interpolation,100,NVIDIA GeForce RTX 3090,1.661085844039917
1504,2,AnyCostGenerator,512,interpolation,100,NVIDIA GeForce RTX 3090,1.658959150314331
1505,2,AnyCostGenerator,512,interpolation,100,NVIDIA GeForce RTX 3090,1.6617457866668701
1506,2,AnyCostGenerator,512,interpolation,100,NVIDIA GeForce RTX 3090,1.6621246337890625
1507,2,AnyCostGenerator,512,interpolation,100,NVIDIA GeForce RTX 3090,1.6627216339111328
1508,2,AnyCostGenerator,512,interpolation,100,NVIDIA GeForce RTX 3090,1.664660930633545
1509,2,AnyCostGenerator,512,interpolation,100,NVIDIA GeForce RTX 3090,1.6657001972198486
1510,2,AnyCostGenerator,512,interpolation,100,NVIDIA GeForce GTX 1080 Ti,2.1916587352752686
1511,2,AnyCostGenerator,512,interpolation,100,NVIDIA GeForce GTX 1080 Ti,2.18015193939209
1512,2,AnyCostGenerator,512,interpolation,100,NVIDIA GeForce GTX 1080 Ti,2.180925130844116
1513,2,AnyCostGenerator,512,interpolation,100,NVIDIA GeForce GTX 1080 Ti,2.1833231449127197
1514,2,AnyCostGenerator,512,interpolation,100,NVIDIA GeForce GTX 1080 Ti,2.185093879699707
1515,2,AnyCostGenerator,512,interpolation,100,NVIDIA GeForce GTX 1080 Ti,2.180929660797119
1516,2,AnyCostGenerator,512,interpolation,100,NVIDIA GeForce GTX 1080 Ti,2.1834158897399902
1517,2,AnyCostGenerator,512,interpolation,100,NVIDIA GeForce GTX 1080 Ti,2.183786153793335
1518,2,AnyCostGenerator,512,interpolation,100,NVIDIA GeForce GTX 1080 Ti,2.18359375
1519,2,AnyCostGenerator,512,interpolation,100,NVIDIA GeForce GTX 1080 Ti,2.1844711303710938
1520,2,AnyCostGenerator,1024,random,100,NVIDIA GeForce RTX 3090,2.39229679107666
1521,2,AnyCostGenerator,1024,random,100,NVIDIA GeForce RTX 3090,2.3997561931610107
1522,2,AnyCostGenerator,1024,random,100,NVIDIA GeForce RTX 3090,2.4005539417266846
1523,2,AnyCostGenerator,1024,random,100,NVIDIA GeForce RTX 3090,2.3974223136901855
1524,2,AnyCostGenerator,1024,random,100,NVIDIA GeForce RTX 3090,2.3967812061309814
1525,2,AnyCostGenerator,1024,random,100,NVIDIA GeForce RTX 3090,2.3983373641967773
1526,2,AnyCostGenerator,1024,random,100,NVIDIA GeForce RTX 3090,2.400866985321045
1527,2,AnyCostGenerator,1024,random,100,NVIDIA GeForce RTX 3090,2.4013516902923584
1528,2,AnyCostGenerator,1024,random,100,NVIDIA GeForce RTX 3090,2.407118797302246
1529,2,AnyCostGenerator,1024,random,100,NVIDIA GeForce RTX 3090,2.4017019271850586
1530,2,AnyCostGenerator,1024,random,100,NVIDIA GeForce GTX 1080 Ti,3.5515894889831543
1531,2,AnyCostGenerator,1024,random,100,NVIDIA GeForce GTX 1080 Ti,3.5574820041656494
1532,2,AnyCostGenerator,1024,random,100,NVIDIA GeForce GTX 1080 Ti,3.5597589015960693
1533,2,AnyCostGenerator,1024,random,100,NVIDIA GeForce GTX 1080 Ti,3.5582122802734375
1534,2,AnyCostGenerator,1024,random,100,NVIDIA GeForce GTX 1080 Ti,3.559682846069336
1535,2,AnyCostGenerator,1024,random,100,NVIDIA GeForce GTX 1080 Ti,3.5618343353271484
1536,2,AnyCostGenerator,1024,random,100,NVIDIA GeForce GTX 1080 Ti,3.558648109436035
1537,2,AnyCostGenerator,1024,random,100,NVIDIA GeForce GTX 1080 Ti,3.560539722442627
1538,2,AnyCostGenerator,1024,random,100,NVIDIA GeForce GTX 1080 Ti,3.5657827854156494
1539,2,AnyCostGenerator,1024,random,100,NVIDIA GeForce GTX 1080 Ti,3.5586142539978027
1540,2,AnyCostGenerator,1024,interpolation,200,NVIDIA GeForce RTX 3090,4.773256301879883
1541,2,AnyCostGenerator,1024,interpolation,200,NVIDIA GeForce RTX 3090,4.802856683731079
1542,2,AnyCostGenerator,1024,interpolation,200,NVIDIA GeForce RTX 3090,4.804277181625366
1543,2,AnyCostGenerator,1024,interpolation,200,NVIDIA GeForce RTX 3090,4.8111677169799805
1544,2,AnyCostGenerator,1024,interpolation,200,NVIDIA GeForce RTX 3090,4.8035290241241455
1545,2,AnyCostGenerator,1024,interpolation,200,NVIDIA GeForce RTX 3090,4.805271625518799
1546,2,AnyCostGenerator,1024,interpolation,200,NVIDIA GeForce RTX 3090,4.808175802230835
1547,2,AnyCostGenerator,1024,interpolation,200,NVIDIA GeForce RTX 3090,4.808621883392334
1548,2,AnyCostGenerator,1024,interpolation,200,NVIDIA GeForce RTX 3090,4.8227925300598145
1549,2,AnyCostGenerator,1024,interpolation,200,NVIDIA GeForce RTX 3090,4.810919761657715
1550,2,AnyCostGenerator,1024,interpolation,200,NVIDIA GeForce GTX 1080 Ti,7.117829322814941
1551,2,AnyCostGenerator,1024,interpolation,200,NVIDIA GeForce GTX 1080 Ti,7.119576454162598
1552,2,AnyCostGenerator,1024,interpolation,200,NVIDIA GeForce GTX 1080 Ti,7.113879442214966
1553,2,AnyCostGenerator,1024,interpolation,200,NVIDIA GeForce GTX 1080 Ti,7.115690469741821
1554,2,AnyCostGenerator,1024,interpolation,200,NVIDIA GeForce GTX 1080 Ti,7.125761032104492
1555,2,AnyCostGenerator,1024,interpolation,200,NVIDIA GeForce GTX 1080 Ti,7.1168999671936035
1556,2,AnyCostGenerator,1024,interpolation,200,NVIDIA GeForce GTX 1080 Ti,7.108325481414795
1557,2,AnyCostGenerator,1024,interpolation,200,NVIDIA GeForce GTX 1080 Ti,7.10917329788208
1558,2,AnyCostGenerator,1024,interpolation,200,NVIDIA GeForce GTX 1080 Ti,7.119085073471069
1559,2,AnyCostGenerator,1024,interpolation,200,NVIDIA GeForce GTX 1080 Ti,7.112784147262573
1560,2,Style1Generator,256,random,800,NVIDIA GeForce RTX 3090,2.3713912963867188
1561,2,Style1Generator,256,random,800,NVIDIA GeForce RTX 3090,2.3681933879852295
1562,2,Style1Generator,256,random,800,NVIDIA GeForce RTX 3090,2.369976282119751
1563,2,Style1Generator,256,random,800,NVIDIA GeForce RTX 3090,2.37371826171875
1564,2,Style1Generator,256,random,800,NVIDIA GeForce RTX 3090,2.3660712242126465
1565,2,Style1Generator,256,random,800,NVIDIA GeForce RTX 3090,2.3656163215637207
1566,2,Style1Generator,256,random,800,NVIDIA GeForce RTX 3090,2.371088981628418
1567,2,Style1Generator,256,random,800,NVIDIA GeForce RTX 3090,2.371948003768921
1568,2,Style1Generator,256,random,800,NVIDIA GeForce RTX 3090,2.3670411109924316
1569,2,Style1Generator,256,random,800,NVIDIA GeForce RTX 3090,2.372734308242798
1570,2,Style1Generator,256,random,800,NVIDIA GeForce GTX 1080 Ti,3.0576231479644775
1571,2,Style1Generator,256,random,800,NVIDIA GeForce GTX 1080 Ti,3.046961545944214
1572,2,Style1Generator,256,random,800,NVIDIA GeForce GTX 1080 Ti,3.0461461544036865
1573,2,Style1Generator,256,random,800,NVIDIA GeForce GTX 1080 Ti,3.049485206604004
1574,2,Style1Generator,256,random,800,NVIDIA GeForce GTX 1080 Ti,3.051063299179077
1575,2,Style1Generator,256,random,800,NVIDIA GeForce GTX 1080 Ti,3.0498409271240234
1576,2,Style1Generator,256,random,800,NVIDIA GeForce GTX 1080 Ti,3.051454782485962
1577,2,Style1Generator,256,random,800,NVIDIA GeForce GTX 1080 Ti,3.051252603530884
1578,2,Style1Generator,256,random,800,NVIDIA GeForce GTX 1080 Ti,3.052090883255005
1579,2,Style1Generator,256,random,800,NVIDIA GeForce GTX 1080 Ti,3.0470528602600098
1580,2,Style1Generator,256,interpolation,100,NVIDIA GeForce RTX 3090,0.296708345413208
1581,2,Style1Generator,256,interpolation,100,NVIDIA GeForce RTX 3090,0.2963089942932129
1582,2,Style1Generator,256,interpolation,100,NVIDIA GeForce RTX 3090,0.2954697608947754
1583,2,Style1Generator,256,interpolation,100,NVIDIA GeForce RTX 3090,0.2950785160064697
1584,2,Style1Generator,256,interpolation,100,NVIDIA GeForce RTX 3090,0.2949972152709961
1585,2,Style1Generator,256,interpolation,100,NVIDIA GeForce RTX 3090,0.29599761962890625
1586,2,Style1Generator,256,interpolation,100,NVIDIA GeForce RTX 3090,0.2949223518371582
1587,2,Style1Generator,256,interpolation,100,NVIDIA GeForce RTX 3090,0.29519033432006836
1588,2,Style1Generator,256,interpolation,100,NVIDIA GeForce RTX 3090,0.29517054557800293
1589,2,Style1Generator,256,interpolation,100,NVIDIA GeForce RTX 3090,0.2962453365325928
1590,2,Style1Generator,256,interpolation,100,NVIDIA GeForce GTX 1080 Ti,0.4098062515258789
1591,2,Style1Generator,256,interpolation,100,NVIDIA GeForce GTX 1080 Ti,0.3851931095123291
1592,2,Style1Generator,256,interpolation,100,NVIDIA GeForce GTX 1080 Ti,0.38501906394958496
1593,2,Style1Generator,256,interpolation,100,NVIDIA GeForce GTX 1080 Ti,0.385204553604126
1594,2,Style1Generator,256,interpolation,100,NVIDIA GeForce GTX 1080 Ti,0.3847172260284424
1595,2,Style1Generator,256,interpolation,100,NVIDIA GeForce GTX 1080 Ti,0.38497376441955566
1596,2,Style1Generator,256,interpolation,100,NVIDIA GeForce GTX 1080 Ti,0.3849148750305176
1597,2,Style1Generator,256,interpolation,100,NVIDIA GeForce GTX 1080 Ti,0.3853752613067627
1598,2,Style1Generator,256,interpolation,100,NVIDIA GeForce GTX 1080 Ti,0.3851003646850586
1599,2,Style1Generator,256,interpolation,100,NVIDIA GeForce GTX 1080 Ti,0.3853752613067627
1600,2,Style1Generator,512,random,100,NVIDIA GeForce RTX 3090,0.5348072052001953
1601,2,Style1Generator,512,random,100,NVIDIA GeForce RTX 3090,0.5363259315490723
1602,2,Style1Generator,512,random,100,NVIDIA GeForce RTX 3090,0.536637544631958
1603,2,Style1Generator,512,random,100,NVIDIA GeForce RTX 3090,0.5369558334350586
1604,2,Style1Generator,512,random,100,NVIDIA GeForce RTX 3090,0.5371716022491455
1605,2,Style1Generator,512,random,100,NVIDIA GeForce RTX 3090,0.5359535217285156
1606,2,Style1Generator,512,random,100,NVIDIA GeForce RTX 3090,0.5371582508087158
1607,2,Style1Generator,512,random,100,NVIDIA GeForce RTX 3090,0.5369880199432373
1608,2,Style1Generator,512,random,100,NVIDIA GeForce RTX 3090,0.5362958908081055
1609,2,Style1Generator,512,random,100,NVIDIA GeForce RTX 3090,0.5363569259643555
1610,2,Style1Generator,512,random,100,NVIDIA GeForce GTX 1080 Ti,1.068376064300537
1611,2,Style1Generator,512,random,100,NVIDIA GeForce GTX 1080 Ti,1.0876784324645996
1612,2,Style1Generator,512,random,100,NVIDIA GeForce GTX 1080 Ti,1.0877149105072021
1613,2,Style1Generator,512,random,100,NVIDIA GeForce GTX 1080 Ti,1.0871851444244385
1614,2,Style1Generator,512,random,100,NVIDIA GeForce GTX 1080 Ti,1.087221622467041
1615,2,Style1Generator,512,random,100,NVIDIA GeForce GTX 1080 Ti,1.0868217945098877
1616,2,Style1Generator,512,random,100,NVIDIA GeForce GTX 1080 Ti,1.088047742843628
1617,2,Style1Generator,512,random,100,NVIDIA GeForce GTX 1080 Ti,1.089076280593872
1618,2,Style1Generator,512,random,100,NVIDIA GeForce GTX 1080 Ti,1.0886199474334717
1619,2,Style1Generator,512,random,100,NVIDIA GeForce GTX 1080 Ti,1.088798999786377
1620,2,Style1Generator,512,interpolation,200,NVIDIA GeForce RTX 3090,1.0710585117340088
1621,2,Style1Generator,512,interpolation,200,NVIDIA GeForce RTX 3090,1.0677235126495361
1622,2,Style1Generator,512,interpolation,200,NVIDIA GeForce RTX 3090,1.0692470073699951
1623,2,Style1Generator,512,interpolation,200,NVIDIA GeForce RTX 3090,1.0680665969848633
1624,2,Style1Generator,512,interpolation,200,NVIDIA GeForce RTX 3090,1.0696628093719482
1625,2,Style1Generator,512,interpolation,200,NVIDIA GeForce RTX 3090,1.068871259689331
1626,2,Style1Generator,512,interpolation,200,NVIDIA GeForce RTX 3090,1.0711050033569336
1627,2,Style1Generator,512,interpolation,200,NVIDIA GeForce RTX 3090,1.0693280696868896
1628,2,Style1Generator,512,interpolation,200,NVIDIA GeForce RTX 3090,1.0694844722747803
1629,2,Style1Generator,512,interpolation,200,NVIDIA GeForce RTX 3090,1.0685129165649414
1630,2,Style1Generator,512,interpolation,200,NVIDIA GeForce GTX 1080 Ti,2.1702938079833984
1631,2,Style1Generator,512,interpolation,200,NVIDIA GeForce GTX 1080 Ti,2.139028310775757
1632,2,Style1Generator,512,interpolation,200,NVIDIA GeForce GTX 1080 Ti,2.137910842895508
1633,2,Style1Generator,512,interpolation,200,NVIDIA GeForce GTX 1080 Ti,2.1381118297576904
1634,2,Style1Generator,512,interpolation,200,NVIDIA GeForce GTX 1080 Ti,2.138498306274414
1635,2,Style1Generator,512,interpolation,200,NVIDIA GeForce GTX 1080 Ti,2.139174222946167
1636,2,Style1Generator,512,interpolation,200,NVIDIA GeForce GTX 1080 Ti,2.1422605514526367
1637,2,Style1Generator,512,interpolation,200,NVIDIA GeForce GTX 1080 Ti,2.1425840854644775
1638,2,Style1Generator,512,interpolation,200,NVIDIA GeForce GTX 1080 Ti,2.14186954498291
1639,2,Style1Generator,512,interpolation,200,NVIDIA GeForce GTX 1080 Ti,2.1418135166168213
1640,2,Style1Generator,1024,random,200,NVIDIA GeForce RTX 3090,3.2117624282836914
1641,2,Style1Generator,1024,random,200,NVIDIA GeForce RTX 3090,3.2378554344177246
1642,2,Style1Generator,1024,random,200,NVIDIA GeForce RTX 3090,3.2391164302825928
1643,2,Style1Generator,1024,random,200,NVIDIA GeForce RTX 3090,3.238312005996704
1644,2,Style1Generator,1024,random,200,NVIDIA GeForce RTX 3090,3.2392005920410156
1645,2,Style1Generator,1024,random,200,NVIDIA GeForce RTX 3090,3.240400791168213
1646,2,Style1Generator,1024,random,200,NVIDIA GeForce RTX 3090,3.240770101547241
1647,2,Style1Generator,1024,random,200,NVIDIA GeForce RTX 3090,3.239884853363037
1648,2,Style1Generator,1024,random,200,NVIDIA GeForce RTX 3090,3.243351459503174
1649,2,Style1Generator,1024,random,200,NVIDIA GeForce RTX 3090,3.2439074516296387
1650,2,Style1Generator,1024,random,200,NVIDIA GeForce GTX 1080 Ti,6.739943742752075
1651,2,Style1Generator,1024,random,200,NVIDIA GeForce GTX 1080 Ti,6.806620121002197
1652,2,Style1Generator,1024,random,200,NVIDIA GeForce GTX 1080 Ti,6.808675765991211
1653,2,Style1Generator,1024,random,200,NVIDIA GeForce GTX 1080 Ti,6.810182571411133
1654,2,Style1Generator,1024,random,200,NVIDIA GeForce GTX 1080 Ti,6.808009386062622
1655,2,Style1Generator,1024,random,200,NVIDIA GeForce GTX 1080 Ti,6.809483289718628
1656,2,Style1Generator,1024,random,200,NVIDIA GeForce GTX 1080 Ti,6.810972213745117
1657,2,Style1Generator,1024,random,200,NVIDIA GeForce GTX 1080 Ti,6.809746980667114
1658,2,Style1Generator,1024,random,200,NVIDIA GeForce GTX 1080 Ti,6.810534477233887
1659,2,Style1Generator,1024,random,200,NVIDIA GeForce GTX 1080 Ti,6.809030532836914
1660,2,Style1Generator,1024,interpolation,400,NVIDIA GeForce RTX 3090,6.395320415496826
1661,2,Style1Generator,1024,interpolation,400,NVIDIA GeForce RTX 3090,6.406692266464233
1662,2,Style1Generator,1024,interpolation,400,NVIDIA GeForce RTX 3090,6.40833592414856
1663,2,Style1Generator,1024,interpolation,400,NVIDIA GeForce RTX 3090,6.413984537124634
1664,2,Style1Generator,1024,interpolation,400,NVIDIA GeForce RTX 3090,6.417022466659546
1665,2,Style1Generator,1024,interpolation,400,NVIDIA GeForce RTX 3090,6.42102313041687
1666,2,Style1Generator,1024,interpolation,400,NVIDIA GeForce RTX 3090,6.4199769496917725
1667,2,Style1Generator,1024,interpolation,400,NVIDIA GeForce RTX 3090,6.419140100479126
1668,2,Style1Generator,1024,interpolation,400,NVIDIA GeForce RTX 3090,6.421393156051636
1669,2,Style1Generator,1024,interpolation,400,NVIDIA GeForce RTX 3090,6.421533584594727
1670,2,Style1Generator,1024,interpolation,400,NVIDIA GeForce GTX 1080 Ti,13.450096845626831
1671,2,Style1Generator,1024,interpolation,400,NVIDIA GeForce GTX 1080 Ti,13.448030948638916
1672,2,Style1Generator,1024,interpolation,400,NVIDIA GeForce GTX 1080 Ti,13.455580949783325
1673,2,Style1Generator,1024,interpolation,400,NVIDIA GeForce GTX 1080 Ti,13.455594062805176
1674,2,Style1Generator,1024,interpolation,400,NVIDIA GeForce GTX 1080 Ti,13.457303047180176
1675,2,Style1Generator,1024,interpolation,400,NVIDIA GeForce GTX 1080 Ti,13.45890498161316
1676,2,Style1Generator,1024,interpolation,400,NVIDIA GeForce GTX 1080 Ti,13.457879543304443
1677,2,Style1Generator,1024,interpolation,400,NVIDIA GeForce GTX 1080 Ti,13.45382571220398
1678,2,Style1Generator,1024,interpolation,400,NVIDIA GeForce GTX 1080 Ti,13.456488132476807
1679,2,Style1Generator,1024,interpolation,400,NVIDIA GeForce GTX 1080 Ti,13.45527172088623
1680,2,Style2Generator,256,random,100,NVIDIA GeForce RTX 3090,0.7966604232788086
1681,2,Style2Generator,256,random,100,NVIDIA GeForce RTX 3090,0.7935256958007812
1682,2,Style2Generator,256,random,100,NVIDIA GeForce RTX 3090,0.7934517860412598
1683,2,Style2Generator,256,random,100,NVIDIA GeForce RTX 3090,0.7943181991577148
1684,2,Style2Generator,256,random,100,NVIDIA GeForce RTX 3090,0.7949562072753906
1685,2,Style2Generator,256,random,100,NVIDIA GeForce RTX 3090,0.7948586940765381
1686,2,Style2Generator,256,random,100,NVIDIA GeForce RTX 3090,0.7956585884094238
1687,2,Style2Generator,256,random,100,NVIDIA GeForce RTX 3090,0.7966368198394775
1688,2,Style2Generator,256,random,100,NVIDIA GeForce RTX 3090,0.7954835891723633
1689,2,Style2Generator,256,random,100,NVIDIA GeForce RTX 3090,0.7962136268615723
1690,2,Style2Generator,256,random,100,NVIDIA GeForce GTX 1080 Ti,1.4917175769805908
1691,2,Style2Generator,256,random,100,NVIDIA GeForce GTX 1080 Ti,1.4882054328918457
1692,2,Style2Generator,256,random,100,NVIDIA GeForce GTX 1080 Ti,1.4854974746704102
1693,2,Style2Generator,256,random,100,NVIDIA GeForce GTX 1080 Ti,1.4922268390655518
1694,2,Style2Generator,256,random,100,NVIDIA GeForce GTX 1080 Ti,1.4934279918670654
1695,2,Style2Generator,256,random,100,NVIDIA GeForce GTX 1080 Ti,1.4880528450012207
1696,2,Style2Generator,256,random,100,NVIDIA GeForce GTX 1080 Ti,1.491075038909912
1697,2,Style2Generator,256,random,100,NVIDIA GeForce GTX 1080 Ti,1.4886579513549805
1698,2,Style2Generator,256,random,100,NVIDIA GeForce GTX 1080 Ti,1.4921951293945312
1699,2,Style2Generator,256,random,100,NVIDIA GeForce GTX 1080 Ti,1.4896271228790283
1700,2,Style2Generator,256,interpolation,200,NVIDIA GeForce RTX 3090,1.6010949611663818
1701,2,Style2Generator,256,interpolation,200,NVIDIA GeForce RTX 3090,1.590622901916504
1702,2,Style2Generator,256,interpolation,200,NVIDIA GeForce RTX 3090,1.5931735038757324
1703,2,Style2Generator,256,interpolation,200,NVIDIA GeForce RTX 3090,1.5913286209106445
1704,2,Style2Generator,256,interpolation,200,NVIDIA GeForce RTX 3090,1.5927774906158447
1705,2,Style2Generator,256,interpolation,200,NVIDIA GeForce RTX 3090,1.5931620597839355
1706,2,Style2Generator,256,interpolation,200,NVIDIA GeForce RTX 3090,1.5920164585113525
1707,2,Style2Generator,256,interpolation,200,NVIDIA GeForce RTX 3090,1.5928974151611328
1708,2,Style2Generator,256,interpolation,200,NVIDIA GeForce RTX 3090,1.592846393585205
1709,2,Style2Generator,256,interpolation,200,NVIDIA GeForce RTX 3090,1.593752384185791
1710,2,Style2Generator,256,interpolation,200,NVIDIA GeForce GTX 1080 Ti,2.974039316177368
1711,2,Style2Generator,256,interpolation,200,NVIDIA GeForce GTX 1080 Ti,2.9761557579040527
1712,2,Style2Generator,256,interpolation,200,NVIDIA GeForce GTX 1080 Ti,2.9797027111053467
1713,2,Style2Generator,256,interpolation,200,NVIDIA GeForce GTX 1080 Ti,2.9789915084838867
1714,2,Style2Generator,256,interpolation,200,NVIDIA GeForce GTX 1080 Ti,2.9794318675994873
1715,2,Style2Generator,256,interpolation,200,NVIDIA GeForce GTX 1080 Ti,2.978713035583496
1716,2,Style2Generator,256,interpolation,200,NVIDIA GeForce GTX 1080 Ti,2.978703260421753
1717,2,Style2Generator,256,interpolation,200,NVIDIA GeForce GTX 1080 Ti,2.9862537384033203
1718,2,Style2Generator,256,interpolation,200,NVIDIA GeForce GTX 1080 Ti,2.979879856109619
1719,2,Style2Generator,256,interpolation,200,NVIDIA GeForce GTX 1080 Ti,2.9818570613861084
1720,2,Style2Generator,512,random,200,NVIDIA GeForce RTX 3090,3.3133819103240967
1721,2,Style2Generator,512,random,200,NVIDIA GeForce RTX 3090,3.3192782402038574
1722,2,Style2Generator,512,random,200,NVIDIA GeForce RTX 3090,3.322916269302368
1723,2,Style2Generator,512,random,200,NVIDIA GeForce RTX 3090,3.327953338623047
1724,2,Style2Generator,512,random,200,NVIDIA GeForce RTX 3090,3.3396952152252197
1725,2,Style2Generator,512,random,200,NVIDIA GeForce RTX 3090,3.3327882289886475
1726,2,Style2Generator,512,random,200,NVIDIA GeForce RTX 3090,3.3335423469543457
1727,2,Style2Generator,512,random,200,NVIDIA GeForce RTX 3090,3.3440749645233154
1728,2,Style2Generator,512,random,200,NVIDIA GeForce RTX 3090,3.335883617401123
1729,2,Style2Generator,512,random,200,NVIDIA GeForce RTX 3090,3.336263418197632
1730,2,Style2Generator,512,random,200,NVIDIA GeForce GTX 1080 Ti,4.349447965621948
1731,2,Style2Generator,512,random,200,NVIDIA GeForce GTX 1080 Ti,4.352103233337402
1732,2,Style2Generator,512,random,200,NVIDIA GeForce GTX 1080 Ti,4.3619163036346436
1733,2,Style2Generator,512,random,200,NVIDIA GeForce GTX 1080 Ti,4.363090753555298
1734,2,Style2Generator,512,random,200,NVIDIA GeForce GTX 1080 Ti,4.359137535095215
1735,2,Style2Generator,512,random,200,NVIDIA GeForce GTX 1080 Ti,4.356260538101196
1736,2,Style2Generator,512,random,200,NVIDIA GeForce GTX 1080 Ti,4.358180522918701
1737,2,Style2Generator,512,random,200,NVIDIA GeForce GTX 1080 Ti,4.357947826385498
1738,2,Style2Generator,512,random,200,NVIDIA GeForce GTX 1080 Ti,4.362374544143677
1739,2,Style2Generator,512,random,200,NVIDIA GeForce GTX 1080 Ti,4.361612558364868
1740,2,Style2Generator,512,interpolation,400,NVIDIA GeForce RTX 3090,6.65060567855835
1741,2,Style2Generator,512,interpolation,400,NVIDIA GeForce RTX 3090,6.684954881668091
1742,2,Style2Generator,512,interpolation,400,NVIDIA GeForce RTX 3090,6.693662643432617
1743,2,Style2Generator,512,interpolation,400,NVIDIA GeForce RTX 3090,6.68565821647644
1744,2,Style2Generator,512,interpolation,400,NVIDIA GeForce RTX 3090,6.6912267208099365
1745,2,Style2Generator,512,interpolation,400,NVIDIA GeForce RTX 3090,6.69261908531189
1746,2,Style2Generator,512,interpolation,400,NVIDIA GeForce RTX 3090,6.695488929748535
1747,2,Style2Generator,512,interpolation,400,NVIDIA GeForce RTX 3090,6.699281692504883
1748,2,Style2Generator,512,interpolation,400,NVIDIA GeForce RTX 3090,6.701919317245483
1749,2,Style2Generator,512,interpolation,400,NVIDIA GeForce RTX 3090,6.70218300819397
1750,2,Style2Generator,512,interpolation,400,NVIDIA GeForce GTX 1080 Ti,8.710176467895508
1751,2,Style2Generator,512,interpolation,400,NVIDIA GeForce GTX 1080 Ti,8.716313123703003
1752,2,Style2Generator,512,interpolation,400,NVIDIA GeForce GTX 1080 Ti,8.71537446975708
1753,2,Style2Generator,512,interpolation,400,NVIDIA GeForce GTX 1080 Ti,8.726710557937622
